,anime_id,name,genre,type,episodes,rating,members
3788,7744,Fight Ippatsu! Juuden-chan!! Specials,"Comedy, Ecchi",Special,6,6.66,4700
3789,3185,Fortune Quest L,"Adventure, Comedy, Fantasy, Magic",TV,26,6.66,845
3790,11307,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",TV,26,6.66,316
3791,10187,HenSemi (TV),"Comedy, Ecchi, Seinen",TV,13,6.66,27878
3792,10338,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",TV,22,6.66,5082
3793,32214,Koukaku no Pandora,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.66,25545
3794,2895,Kujiratori,Adventure,Movie,1,6.66,1572
3795,3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",TV,39,6.66,964
3796,3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",TV,95,6.66,891
3797,4640,Maroko,"Comedy, Sci-Fi",Movie,1,6.66,353
3798,31144,Mottainai,Slice of Life,Special,1,6.66,2234
3799,31621,Ooyasan wa Shishunki!,"Comedy, Slice of Life",TV,12,6.66,24131
3800,31797,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School",Special,6,6.66,6878
3801,682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",TV,12,6.66,9099
3802,16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,12517
3803,8709,Pokemon: Pikachu Koori no Daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.66,3447
3804,25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",TV,12,6.66,48310
3805,27741,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",TV,13,6.66,3800
3806,2766,Super Doll Licca-chan,"Adventure, Comedy, Magic",TV,52,6.66,1826
3807,4427,Tatakae!! Ramenman,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,6.66,431
3808,6468,Tensai Bakabon,"Comedy, Slice of Life",TV,40,6.66,313
3809,5535,Tottoi,"Adventure, Drama, Kids, Slice of Life",Movie,1,6.66,280
3810,4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",Movie,1,6.66,923
3811,15951,Amagami SS+ Plus Picture Drama,Romance,Special,2,6.65,8232
3812,1370,Atama Yama,"Comedy, Dementia, Fantasy",Movie,1,6.65,4541
3813,31573,Brave Beats,"Adventure, Music",TV,22,6.65,2299
3814,9558,Cheung gong chat hou,Kids,Movie,1,6.65,215
3815,3522,Choujin Locke,"Action, Sci-Fi, Super Power",Movie,1,6.65,1250
3816,9493,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",TV,12,6.65,11006
3817,1189,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65,4106
3818,5883,Examurai Sengoku,"Action, Martial Arts, Samurai, Sci-Fi",TV,24,6.65,2701
3819,19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,"Shounen, Sports",Movie,1,6.65,273
3820,3433,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",TV,32,6.65,295
3821,9900,Hamster Club,Kids,TV,140,6.65,318
3822,3435,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",TV,26,6.65,451
3823,33118,Kuma Miko Specials,"Comedy, Seinen",Special,2,6.65,4237
3824,3878,Mahou Shoujo Lalabel,"Comedy, Magic, Shoujo, Slice of Life",TV,49,6.65,635
3825,31448,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,"Comedy, Magic",Special,1,6.64,3111
3826,32324,Major 2nd,"Shounen, Sports",Special,1,6.65,458
3827,31560,Miss Monochrome: The Animation 3,"Comedy, Music, Slice of Life",TV,13,6.66,7905
3828,23943,Mobile Suit Gundam Unicorn: One of Seventy Two,Mecha,Special,1,6.65,889
3829,4421,Moetan Specials,"Comedy, Ecchi, Magic, School",Special,2,6.65,4036
3830,32829,Nobunaga no Shinobi,"Comedy, Historical",TV,Unknown,6.65,7207
3831,6625,Nono-chan,"Comedy, Slice of Life",TV,61,6.65,367
3832,31452,Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance",TV,12,6.65,38139
3833,32190,Omoi no Kakera,Slice of Life,Special,1,6.65,2301
3834,4910,Pokemon: Pikachu no Wanpaku Island,"Adventure, Comedy, Fantasy, Kids",Special,1,6.65,6379
3835,4792,Pokemon: Pikachu Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,13702
3836,1693,Reideen,"Action, Mecha, Sci-Fi",TV,26,6.65,5736
3837,13517,Ryuugajou Nanana no Maizoukin,"Comedy, Supernatural",Special,1,6.66,7177
3838,10687,Saint Seiya: Legend of Sanctuary,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65,10776
3839,19919,Tesagure! Bukatsumono,"Parody, School, Slice of Life",TV,12,6.65,5670
3840,471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13,6.65,13877
3841,2699,Uchuu Kaizoku Mito no Daibouken,"Action, Comedy, Sci-Fi",TV,13,6.65,1009
3842,4371,Uchuu Senshi Baldios (Movie),"Action, Mecha, Sci-Fi, Space",Movie,1,6.65,451
3843,17092,Dallyeola Hani,Sports,TV,13,6.64,209
3844,30127,Danchigai,"Comedy, Slice of Life",TV,12,6.64,37913
3845,17705,DD Hokuto no Ken (2013),"Parody, Seinen",TV,13,6.64,1805
3846,4554,Dokkiri Doctor,"Comedy, Slice of Life",TV,26,6.64,472
3847,12885,Dynamic Super Robots Soushingekki,"Action, Mecha, Sci-Fi, Shounen",Special,3,6.64,507
3848,31070,Etotama Specials,"Action, Comedy, Fantasy",Special,6,6.64,3753
3849,21373,Freezing Vibration Specials,"Action, Comedy, Ecchi",Special,6,6.64,12299
3850,125,Futakoi,"Comedy, Romance, School",TV,13,6.64,23968
3851,8765,Futarigurashi,"Comedy, Ecchi, Romance",TV,36,6.64,551
3852,8538,Gokujou!! Mecha Mote Iinchou Second Collection,"Comedy, Romance, School, Shoujo",TV,51,6.64,1223
3853,24695,Gokukoku no Brynhildr Special,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",Special,1,6.64,20758
3854,20381,Jungle Taitei Movie,"Adventure, Shounen",Movie,1,6.64,271
3855,5153,Kikou Kai Galient,"Action, Fantasy, Mecha, Sci-Fi",TV,25,6.64,1164
3856,4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,50,6.64,225
3857,31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Action, Adventure, Sci-Fi",Movie,1,6.64,1948
3858,6368,Legend of Regios,Magic,Special,3,6.64,6194
3859,783,Miami Guns,"Comedy, Ecchi, Police, Shounen",TV,13,6.64,2765
3860,4536,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",TV,50,6.64,350
3861,8487,Onigamiden,"Action, Demons, Supernatural",Movie,1,6.64,7736
3862,4013,Paul no Miracle Daisakusen,"Action, Adventure, Kids",TV,51,6.64,413
3863,2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",TV,13,6.64,23477
3864,6885,Sora no Manimani Specials,"Comedy, School, Slice of Life",Special,3,6.64,4444
3865,684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",TV,11,6.64,3674
3866,9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,Special,1,6.64,244
3867,21353,Tokyo ESP,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",TV,12,6.64,95168
3868,33377,Trickster: Edogawa Ranpo &quot;Shounen Tanteidan&quot; yori,Mystery,TV,24,6.64,52260
3869,4132,Wakakusa no Yon Shimai,"Drama, Historical, Slice of Life",TV,26,6.64,476
3870,718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",TV,16,6.64,3821
3871,30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,6.63,14515
3872,13253,Blossom,Music,Movie,1,6.63,2825
3873,2640,Doraemon: It&#039;s Summer!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.63,487
3874,33222,Fudanshi Koukou Seikatsu,"Comedy, School, Shoujo, Slice of Life",TV,12,6.63,26360
3875,26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,"Action, Comedy, Fantasy, Magic, Shoujo",Movie,1,6.63,609
3876,6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,TV,35,6.63,637
3877,2617,Ghiblies,Comedy,Special,2,6.63,3230
3878,23137,Girls und Panzer Heartful Tank Disc Picture Drama,"Military, School",Special,4,6.63,2296
3879,8839,Gundam Neo Experience 0087: Green Divers,"Adventure, Mecha, Space",Movie,1,6.63,1849
3880,2207,Hamelin no Violin Hiki: The Movie,"Adventure, Comedy, Fantasy",Movie,1,6.63,1551
3881,25861,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",Special,1,6.63,7062
3882,33129,Joker Game: Kuroneko Yoru no Bouken,"Drama, Historical, Military, Seinen",Special,2,6.62,8011
3883,6657,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life",Special,3,6.63,2920
3884,6375,Kagaku Ninja-tai Gatchaman F,"Action, Adventure, Sci-Fi, Shounen",TV,48,6.63,810
3885,3273,Kinnikuman (1984),"Action, Comedy, Shounen, Sports",Movie,1,6.63,474
3886,6509,Kiteretsu Daihyakka,"Comedy, Drama, Slice of Life",TV,331,6.63,1083
3887,10671,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",TV,13,6.63,15046
3888,612,PetoPeto-san,"Comedy, Fantasy, Romance, School",TV,13,6.63,3956
3889,2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure, Fantasy",Special,1,6.63,8541
3890,4962,Rokumon Tengai Mon Colle Knights,"Adventure, Comedy, Fantasy, Kids, Magic, Parody",TV,51,6.63,2625
3891,30088,Ryoutei no Aji,Slice of Life,Special,4,6.63,538
3892,8900,Saru Getchu: On Air 2nd,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,51,6.63,263
3893,4067,Shin Megami Tensei Devil Children,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110
3894,1836,Shuffle! Memories,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,12,6.63,34109
3895,1044,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic",Movie,1,6.63,3717
3896,2560,Terra e...,"Action, Drama, Sci-Fi, Shounen",Movie,1,6.63,4807
3897,2552,Tetsuko no Tabi,"Comedy, Seinen, Slice of Life",TV,13,6.63,1292
3898,55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392
3899,30953,Arslan Senki (TV) Specials,Comedy,Special,8,6.62,5241
3900,4975,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,6.62,174337
3901,5449,Chibi Kero: Kerobouru no Himitsu!?,Comedy,Special,1,6.62,625
3902,33069,Dimension W Special,"Sci-Fi, Seinen",Special,1,6.62,4593
3903,2485,Doku Tenshi no Shippo,"Comedy, Fantasy, Magic, Romance",Special,4,6.62,1184
3904,3842,Doubutsu Takarajima,Adventure,Movie,1,6.62,818
3905,5476,Fushigi na Melmo,"Magic, Shoujo",TV,26,6.62,440
3906,32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,6.62,18358
3907,1235,I&#039;&#039;s Pure Bonus,"Comedy, Ecchi, Romance",Special,5,6.62,4688
3908,257,Ikkitousen,"Ecchi, Martial Arts, School, Super Power",TV,13,6.62,88969
3909,30030,Jewelpet Magical Change,"Comedy, Fantasy, Magic, Shoujo",TV,39,6.62,1007
3910,9203,K-On!!: Ura-On!!,Comedy,Special,9,6.62,23216
3911,1793,Kaze no Na wa Amnesia,"Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230
3912,799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748
3913,5225,Lupin III: Pilot Film,"Action, Comedy, Shounen",Movie,1,6.62,3500
3914,12921,Morita-san wa Mukuchi. Specials,"Comedy, School, Slice of Life",Special,2,6.62,2769
3915,9789,Nezumi Monogatari: George to Gerald no Bouken,"Adventure, Kids",Movie,1,6.62,483
3916,1141,Palme no Ki,"Adventure, Drama, Fantasy, Romance",Movie,1,6.62,3462
3917,9077,Rokudenashi Blues,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.62,465
3918,4481,Saiyuuki,Adventure,Movie,1,6.62,1175
3919,4068,Shin Megami Tensei Devil Children: Light &amp; Dark,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800
3920,8139,Shin Minashigo Hutch,"Adventure, Comedy, Drama",TV,26,6.62,229
3921,10723,Sojunghan Nal-ui Kkum,"Comedy, Drama, Romance",Movie,1,6.62,904
3922,17409,Sukitte Ii na yo.: Mei and Marshmallow,"Romance, School, Shoujo",Special,10,6.62,17684
3923,2626,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,Movie,1,6.62,479
3924,16347,Usavich V,Comedy,TV,13,6.62,985
3925,6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,6.62,2667
3926,30795,Bakuon!!,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295
3927,10055,Black Jack: Heian Sento,Shounen,Movie,1,6.61,1087
3928,6579,Chikyuu Bouei Kazoku Special,"Comedy, Kids, Mecha, School, Super Power",Special,1,6.61,215
3929,8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,6.61,9758
3930,28921,Disney Tsum Tsum,Kids,TV,Unknown,6.61,359
3931,12351,eX-Driver the Movie Specials,Comedy,Special,3,6.61,497
3932,20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,"Adventure, Comedy, Mystery",Movie,1,6.61,260
3933,30384,Miss Monochrome: The Animation 2,"Comedy, Music, Slice of Life",TV,13,6.61,12064
3934,4314,Nanami-chan 2nd Series,"Comedy, Kids",TV,16,6.61,336
3935,26359,Persona 4 the Golden Animation: Thank you Mr. Accomplice,"Adventure, Drama, Mystery, Supernatural",Special,1,6.61,5230
3936,17873,Pokemon Best Wishes! Season 2: Decolora Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,20,6.61,12499
3937,11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.61,3088
3938,9220,Seikimatsu Occult Gakuin Specials,"Comedy, School, Supernatural",Special,4,6.61,7550
3939,18549,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,"Comedy, Historical",Special,5,6.61,1993
3940,15095,Shin Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1041
3941,15015,Shin Koihime†Musou: Otome Tairan OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035
3942,1960,Sore Ike! Anpanman,"Comedy, Fantasy, Kids",TV,Unknown,6.61,940
3943,34009,To Be Hero,Comedy,TV,12,6.61,14718
3944,33208,Utawarerumono: Itsuwari no Kamen Specials,"Comedy, Fantasy",Special,2,6.61,1748
3945,20987,Yozakura Quartet: Yoza-Quar!,Comedy,Special,6,6.61,4545
3946,5849,Zettai Karen Children Recap,"Action, Comedy, Shounen, Supernatural",Special,1,6.61,1603
3947,810,Android Ana Maico 2010,"Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896
3948,9881,Chou Supercar Gattiger,"Action, Cars, Sci-Fi",TV,25,6.6,199
3949,14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Sci-Fi,Special,1,6.6,5171
3950,15325,"Dakara Boku wa, H ga Dekinai. Recap","Comedy, Ecchi, Romance, Supernatural",Special,1,6.6,11869
3951,7578,Gokinjo Monogatari the Movie,"Comedy, Drama, Romance",Movie,1,6.6,1343
3952,9291,Hello Kitty no Cinderella,"Fantasy, Kids",Movie,1,6.6,362
3953,23787,Hi☆sCoool! SeHa Girls,"Comedy, Game",TV,13,6.6,7440
3954,30237,Hyakka Ryouran: Samurai After Specials,Ecchi,Special,2,6.6,3703
3955,3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,"Action, Comedy, Shounen, Sports",Special,1,6.6,406
3956,8140,Konchuu Monogatari Minashigo Hutch (1989),"Adventure, Comedy, Drama",TV,55,6.6,438
3957,8304,Koutetsu Sangokushi Special,"Historical, Shounen",Special,1,6.6,614
3958,32481,Love Live! Kouhaku Special Anime,Music,Special,1,6.59,1291
3959,8518,Mai-Otome Special: Otome no Inori,"School, Slice of Life",Special,1,6.6,2068
3960,4209,Mission-E,"Action, Comedy, School, Sci-Fi",TV,12,6.6,3931
3961,10808,Mobile Suit Gundam AGE,"Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031
3962,23427,Oneechan ga Kita Special,"Comedy, Slice of Life",Special,1,6.6,11094
3963,1807,Prism Ark,"Action, Comedy, Drama, Fantasy, Magic",TV,12,6.6,16596
3964,10810,Pucca (2008),"Action, Comedy, Parody, Romance",TV,13,6.6,2173
3965,20155,Ro-Kyu-Bu! SS Recap,"Comedy, Ecchi, School, Sports",Special,1,6.6,2148
3966,9078,Rokudenashi Blues 1993,"Action, Comedy, Drama, School, Shounen, Sports",Movie,1,6.6,298
3967,1724,Saint October,"Adventure, Fantasy",TV,26,6.6,3838
3968,17551,Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,"Comedy, Fantasy, Supernatural",Special,1,6.6,3965
3969,10109,Softenni,"Comedy, Ecchi, School, Sports",TV,12,6.6,16068
3970,17821,Stella Jogakuin Koutou-ka C³-bu,"Military, School, Sports",TV,13,6.6,36235
3971,950,Street Fighter Alpha: Generations,"Adventure, Shounen",Movie,1,6.6,8906
3972,7522,Taichi Senjimon,"Action, Adventure, Fantasy, Magic",TV,39,6.6,577
3973,8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,"Adventure, Comedy, Kids",Movie,1,6.6,962
3974,3570,Yadosagashi,"Adventure, Fantasy, Kids, Slice of Life",Special,1,6.6,1113
3975,28155,Yoru no Yatterman,"Action, Adventure, Comedy, Drama",TV,12,6.6,22662
3976,29863,Anata wo Zutto Aishiteru,"Adventure, Kids",Movie,1,6.59,520
3977,1789,Argento Soma Special,"Action, Mecha, Sci-Fi",Special,1,6.59,2508
3978,9795,Atashin&#039;chi Movie,Comedy,Movie,1,6.59,260
3979,25457,Avengers Confidential: Black Widow to Punisher,"Action, Sci-Fi, Seinen",Movie,1,6.59,1742
3980,9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,"Adventure, Cars, Shounen, Sports",Special,1,6.59,344
3981,105,Boys Be...,"Comedy, Romance, Shounen, Slice of Life",TV,13,6.59,15026
3982,4383,Catman Series III,"Comedy, Fantasy, Slice of Life",TV,6,6.59,796
3983,2836,Chiisana Viking Vickie,"Adventure, Comedy, Historical, Kids",TV,78,6.59,1452
3984,2771,Chou Kuse ni Narisou,"Comedy, Romance, School, Shoujo, Slice of Life",TV,39,6.59,752
3985,14989,Chousoku Henkei Gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.58,3183
3986,7336,Cyborg 009: Chou Ginga Densetsu,"Action, Sci-Fi, Space",Movie,1,6.59,1003
3987,2637,Doraemon: It&#039;s Autumn!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.59,483
3988,13139,Gakkatsu!,"Comedy, School",TV,25,6.59,5208
3989,16199,Girls und Panzer: Shoukai Shimasu!,"Military, School",Special,2,6.59,11042
3990,3776,Go! Go! Itsutsugo Land,School,TV,50,6.59,393
3991,30721,Hacka Doll The Animation,"Comedy, Sci-Fi",TV,13,6.59,19502
3992,20469,Himeyuri,"Drama, Historical",Movie,1,6.59,395
3993,23121,Jinsei,"Comedy, School, Slice of Life",TV,13,6.59,40413
3994,1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",TV,12,6.59,2388
3995,31598,Luger Code 1951,"Action, Fantasy",Special,1,6.59,14410
3996,13231,Metal Fight Beyblade Zero G,"Adventure, Sports",TV,38,6.59,3533
3997,2047,Ningyo,Fantasy,Movie,1,6.59,2265
3998,920,Nurse Witch Komugi-chan Magikarte Special,"Comedy, Magic, Parody",Special,1,6.59,3397
3999,7117,Pika Don,"Drama, Historical",Movie,1,6.59,392
4000,21571,"Pokemon: Pikachu, Kore Nan no Kagi?","Adventure, Comedy, Fantasy, Kids",Movie,1,6.59,2213
4001,12929,Saint Seiya Omega,"Action, Adventure, Fantasy, Shounen",TV,97,6.59,22684
4002,4524,Shenmue: The Movie,"Action, Adventure, Game, Martial Arts",Movie,1,6.59,682
4003,171,Strange Dawn,"Adventure, Drama, Fantasy",TV,13,6.59,1865
4004,14647,Tantei Opera Milky Holmes: Alternative,"Comedy, Mystery, Super Power",Special,2,6.59,3755
4005,2718,Umi no Triton,"Adventure, Fantasy, Shounen",TV,27,6.59,709
4006,1746,Zoids Fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087
4007,32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517
4008,6093,Anmitsu Hime,"Comedy, Historical, Shoujo",TV,51,6.58,407
4009,1666,Babel Nisei (1973),"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
4010,30573,Break Blade: Virgins War,Action,Special,1,6.58,1876
4011,15605,Brothers Conflict,"Harem, Romance, Shoujo",TV,12,6.58,74069
4012,7395,Card Wang: Mix Master,"Adventure, Fantasy, Game, Shounen",TV,39,6.58,617
4013,33240,Chi&#039;s Sweet Home (2016),Slice of Life,TV,Unknown,6.57,3437
4014,8375,Chogattai Majutsu Robot Ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409
4015,7048,Crush Gear Nitro,"Cars, Shounen, Sports",TV,50,6.58,700
4016,9690,Densetsu no Yuusha no Densetsu: Iris Report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.58,11765
4017,6518,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Kids,Movie,1,6.58,312
4018,8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477
4019,1988,Himawari!!,"Comedy, Romance",TV,13,6.58,7275
4020,3873,Honey Honey no Suteki na Bouken,"Adventure, Historical, Shoujo",TV,29,6.58,386
4021,3099,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855
4022,6374,Kagaku Ninja-tai Gatchaman II,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903
4023,19685,Kanojo ga Flag wo Oraretara,"Comedy, Harem, Romance, School",TV,13,6.58,74634
4024,4760,Kanokon Specials,Ecchi,Special,12,6.58,19232
4025,3609,Kikou Kantai Dairugger XV,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121
4026,6310,Kinnikuman II Sei: Second Generations,Comedy,Movie,1,6.58,459
4027,3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,"Adventure, Fantasy",TV,26,6.58,279
4028,9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",TV,20,6.58,833
4029,4316,Nanami-chan 3rd Series,"Comedy, Kids",TV,16,6.58,314
4030,5938,Onegai♪My Melody Kirara★,"Comedy, Fantasy, Magic",TV,52,6.58,741
4031,6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786
4032,11853,Pokemon: Pikachu no Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,2535
4033,28511,Precure All Stars Movie: Haru no Carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988
4034,3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",Movie,1,6.58,573
4035,836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,14714
4036,31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977
4037,30218,The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music",Special,1,6.57,1802
4038,5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12,6.58,17422
4039,10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480
4040,7176,Cheburashka Arere?,"Comedy, Kids, Slice of Life",TV,26,6.57,2482
4041,8815,Domo TV,Comedy,TV,26,6.57,832
4042,1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13,6.57,3551
4043,4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",TV,39,6.57,399
4044,4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",TV,52,6.57,319
4045,8332,Kudan,Fantasy,Movie,1,6.57,189
4046,25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870
4047,4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,344
4048,1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332
4049,3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889
4050,5844,Pokemon: Pikachu no Obake Carnival,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365
4051,7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571
4052,1527,Pokemon: Senritsu no Mirage Pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040
4053,163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308
4054,417,Ragnarök the Animation,"Action, Fantasy, Magic",TV,26,6.57,32711
4055,7496,Saiyuuki: Son Gokuu Monogatari,Adventure,Movie,1,6.57,574
4056,28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12,6.57,8213
4057,6705,Tayutayu: Pure My Heart,Comedy,Special,6,6.57,4876
4058,685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752
4059,7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,6.57,3300
4060,943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719
4061,2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",TV,18,6.56,592
4062,6119,Cookin&#039; Idol Ai! Mai! Main!,"Comedy, Kids",TV,305,6.56,956
4063,9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291
4064,7157,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575
4065,5496,Feng Yun Jue,"Action, Adventure, Martial Arts",Movie,1,6.56,1455
4066,2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",TV,26,6.56,204
4067,18771,Gifuu Doudou!!: Kanetsugu to Keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,5511
4068,1570,Happiness!,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393
